Hash,Date,Author,Message,IsMerge
42343088f22619cf014a057b3878fe3d320016a6,2021-09-13 07:58:53,xqq,package.json: Bump to v1.6.2,False
3d9a5eaa73c27fd61af268c803545324985f52b3,2021-09-13 07:56:29,xqq,"Revert ""flv-demuxer: Implement pull request #671""

This reverts commit 09982effa023e3bda8462b811caa5f47535e333f.",False
9671d9c344d378d04da5006d291af6f6e6b49f06,2021-07-28 19:21:38,xqq,package.json: Bump to v1.6.1,False
cc7db07a8c7dfd4bb8d027300bddc92d3751b8de,2021-07-28 19:20:47,xqq,webpack.config.js: Fix ES5 compatibility,False
18aa6a7c458f71a9f234fca396f084bdba05e473,2021-07-17 18:49:45,xqq,gulpfile.js: Remove outdated file,False
61d2353d19249c0f19fe0041a03aa190005d904f,2021-07-17 18:48:40,xqq,.babelrc: Remove,False
da286e0d7b5fd2aca943a10b4820238b4470938d,2021-07-17 18:46:06,xqq,package.json: Bump to v1.6.0 & remove incorrect fields,False
351a8692adb3ddabacf8a23b4a74fb3ccd2490c8,2021-07-17 18:39:34,xqq,src/flv.js: Update comment,False
09982effa023e3bda8462b811caa5f47535e333f,2021-07-17 18:22:07,xqq,flv-demuxer: Implement pull request #671,False
a211168ab0ac4d1e98d342f7767adc30cf4d6586,2021-07-17 17:57:41,xqq,README.md: Fix typos,False
a2364bc88135768a5bbb9d28965410aa2e5a5fdd,2021-07-17 17:55:31,xqq,README.md: Update,False
f5d221669580328685e0a2d44e50f3d92109c438,2021-07-17 17:51:27,xqq,README.md: Update build guide,False
32067abd5ce92da63835e40bd3f526317a7910e6,2021-07-17 17:46:16,xqq,src/flv.js: Adapt version tagging by webpack,False
a41efd7fc8326384c4cb4987801eaa9d2020d7e6,2021-07-17 17:44:55,xqq,transmuxer: Migrate to webworkify-webpack,False
a7393173709ab6132cd1ca08f9596258e3a95025,2021-07-17 17:44:19,xqq,Migrate build system to Webpack 5 + TypeScript compiler,False
1e8a0d9b7d037ad76918aea8170324877b98e38b,2021-07-05 18:23:43,xqq,"Revert ""feat: skip tag which has error timestamp""

This reverts commit 3cd67b3414f424a328acea0b83b4ccb63c9aca0d.",False
3cd67b3414f424a328acea0b83b4ccb63c9aca0d,2021-07-03 18:10:01,zhzhang,feat: skip tag which has error timestamp,False
26d00d93c7f7dfcad3d94d1a6ff20024008d19ca,2021-04-28 18:55:27,James,"use a new silent frame insert algorithm for audio remux (#354)

* use a new silent frame insert algorithm for audio remux.
the old algorithm cannot cover some common situation, like:
1. audio frame dts does not increase by a standard duration, sometimes it increase for a large duration(more than 1.5 * refSampleDuration), sometimes it increase for a small duration. But the average duration is more or less to refSampleDuration. the old algorithm would insert silent frames which result into video/audio unsync.
2. for network living stream, because of network jitter or frame lost, the encoder would generate the audio frames whose dts is not correct. but if the gap between two adjacent frame is not over 1.5 * refSampleDuration and the accumulate gap would become larger and larger. the old algorithm never insert silent frames for this case.

* initialize _audioNextRefDts when seeking

* fix: lint error

* test

* fix a curRefDts update mistake

* reuse some original variable which has the same meaning

* fix some variable mistake

* bug fix: incorrect byte length

Co-authored-by: xiaosong <kunkkaco@gmail.com>
Co-authored-by: wangjiankai <wangjiankai@cmhi.chinamobile.com>",False
4485c09cfb60f6f6f041fe8d52fc591e8d79bf7c,2021-04-23 12:04:44,xqq,README.md: Mention mpegts.js,False
9ea4b4231433dfc60a4169af719e1ada02509cd7,2021-04-23 11:59:01,xqq,FetchStreamLoader: Adjust details for using AbortController,False
6924c82e9fcb607e0aed6d5002e2e01ecf9d438c,2021-04-18 17:45:06,Mingli Wu,"FetchStreamLoader: Fix aborting problem before entering _pump() (#535)

* Update fetch-stream-loader.js

修复在进入请求_pump前调用abort请求没中断的问题

* Update fetch-stream-loader.js

修复在进入请求_pump前调用abort请求没中断的问题",False
90b3463c5789e2aa892bf127d555ffa95070cef0,2021-04-18 17:43:27,Mingli Wu,"Use AbortController to abort fetch to fix aborting bug (#448)

* Using AbortController in fetch-stream-loader.js

* create pull-request",False
8c1bed1245640deb51ec5545bc2f4e9080f01ded,2018-12-14 06:42:15,xqq,v1.5.0,False
73679d437ef4d5a8ba888387259b9c63bcaf0862,2018-12-14 06:41:06,xqq,package.json: Update devDependencies,False
